Key,Command,Value
561010510051,,ใบสั่งเล่นแร่แปรธาตุ - หินอัญเชิญ สิงโตแผงคอ
563010510051,,"เอกสารที่เขียนวิธีรวม
หินอัญเชิญสิงโตแผงคอเอาไว้
รวมหินหินอัญเชิญแบล็คแบร์
และหินอัญเชิญไชน์นิ่ง เลดี้
เพื่อรับหินอัญเชิญสิงโตแผงได้"
531000000702,,"หินอัญเชิญสิงโตแผงคอ
(การรวมชิ้นส่วนหินอัญเชิญ)"
531000000703,,"หินอัญเชิญสิงโตแผงคอ
(การรวมใบสั่งเล่นแร่แปรธาตุ)"
561010910818,,กล่องโบนัสอัพเลเวล
561010919080,,กล่องอาเดนาวีรชนสงคราม
564010919080,,"เมื่อใช้ จะได้รับ 50,000 อาเดนา"
331010010034,,แพ็กเกจอุปกรณ์เริ่มต้น
331010010035,,แพ็คเกจสุดสมาร์ท
331010010036,,แพ็กเกจสูตรแคลน
331010153001,,ซูเปอร์แพ็กไดอาแดง
331010153005,,วัตถุโบราณลึกลับ
331010153006,,กล่องเลือกยาขัดเงาระดับ R
331010153007,,"100,000 อาเดนา"
331010154004,,"กล่อง EXP ผลงาน (10,000)"
331010156010,,ตั๋วเทศกาลศึกชิงปราสาท 50 ชิ้น
332010010034,,"กล่องสุ่มเฉพาะเครื่องป้องกันระดับ SR 1 ชิ้น
กล่องเลือกอาวุธระดับ R 1 ชิ้น
กล่องเลือกเครื่องประดับระดับ R 1 ชิ้น"
332010010035,,"[800 ไดอาฟ้า]
[800 ไดอาแดง]
[โพชั่นพลังชีวิตระดับสูง 100 ชิ้น]
[โพชั่นมานาระดับสูง 100 ชิ้น]"
332010010036,,"1. ตัวละครที่ซื้อ
[สูตรที่ยังไม่ยืนยัน 4 ชิ้น]
[กล่องเลือกสูตรอาวุธ 2 ชิ้น]
[กล่องเลือกสูตรเครื่องป้องกัน 2ชิ้น]
[ใบวาร์ป 100 ชิ้น]
[100,000 อาเดนา]

2. สมาชิกแคลนทุกคนของตัวละครที่ซื้อ
[กล่องวัตถุดิบสำหรับผลิต UR2 ชิ้น]
[ใบวาร์ป 2 ชิ้น]"
332010153001,,"จะได้รับ 4,000 ไดอาแดง"
332010153005,,จะได้รับวัตถุโบราณลึกลับ
332010153006,,จะได้รับกล่องเลือกยาขัดเงาระดับ R
332010153007,,"จะได้รับ 100,000 อาเดนา"
332010154004,,"จะได้รับกล่อง EXP ผลงาน (10,000)"
332010154005,,จะได้รับใบสั่งเล่นแร่แปรธาตุ - กล่องเลือกใบเสริมแกร่งรับพร
332010156010,,จะได้รับตั๋วเทศกาลศึกชิงปราสาท 50 ชิ้น
561010919035,{$Tb.Item.ReplaceString1},กล่อง {0} ไดอาฟ้า
563010919035,{$Tb.Item.ReplaceString1},"กล่องบรรจุไดอาฟ้า
เมื่อใช้ จะได้รับ {0} ไดอาฟ้า"
331010010037,,แพ็กเกจไดอาแดงรับพร
331010010038,,แพ็กเกจไดอาแดงรับพร
332010010037,,"[1,200 ไดอาแดง]
[100,000 อาเดนา]
[โพชั่นพลังชีวิตระดับสูง 100 ชิ้น]
[โพชั่นมานาระดับสูง 100 ชิ้น]"
332010010038,,"[1,200 ไดอาแดง]
[100,000 อาเดนา]
[โพชั่นพลังชีวิตระดับสูง 100 ชิ้น]
[โพชั่นมานาระดับสูง 100 ชิ้น]"
331010010039,,แพ็กเกจพิเศษ
781000800001,,ตาข่ายควบคุม
781000800002,,บาดแผลร้ายแรง
781000800003,,เกราะแห่งดิน
781000800004,,เมือกแมลงเหนียวหนืด
781000800005,,เนื้อหนังลุกไหม้
781000800006,,ร่างระเหย
781000800007,,รีบอร์น
781000800008,,พสุธาควบคุม
781000800009,,ย่างก้าววาโย
781000800010,,รูปปั้นมังกรไฟอมตะ
781000800011,,ย่างก้าวของไซน์ฮา
781000800012,,บททดสอบแห่งไฟ
781000800013,,บททดสอบแห่งน้ำ
781000800014,,บททดสอบแห่งดิน
781000800015,,บททดสอบแห่งลม
781000800016,,เสริมแกร่งธาตุภูตไฟ
781000800017,,เสริมแกร่งธาตุภูตดิน
