Id,PreQuestId,TaskId,NameKey,SpotInfoId,TargetSpotInfoId,Type,RequirePlayerLevel,TaskNameKey,DialogOnly,MiniDialogId,StartNpcSpawnInfoId,StartNpcSpotInfoId,QuestNpcPortrait,QuestNpcNameKey,QuestNpcDialogKey,FinishNpcSpawnInfoId,FinishNpcSpotInfoId,QuestNpcPortrait2,QuestNpcName2Key,QuestNpcDialog2Key,LimitTime,NeverDie,TaskRunInInstance,RemainInstanceWorldEndTask,TaskType,TaskParam,TaskStartPosX,TaskStartPosY,TaskPerformancePosX,TaskPerformancePosY,TaskPerformanceRadius,QuestInitParam,TaskActionConditionType1,TaskActionConditionParam1,TaskActionType1,TaskActionParam1,TaskActionConditionType2,TaskActionConditionParam2,TaskActionType2,TaskActionParam2,TaskActionConditionType3,TaskActionConditionParam3,TaskActionType3,TaskActionParam3,RewardExp,RewardAdena,RewardParam1,RewardCount1,RewardParam2,RewardCount2,RewardParam3,RewardCount3,QuestBGM,BGMFinish,BGMRemain,StartNpcId,FinishNpcId,VisitNpcId,SortId,TaskContentType,UnableAutoType,Portrait1DirectoryType,FlipPortrait1,Portrait2DirectoryType,FlipPortrait2,ClassTransfer
,,46,9910013020101,330201,330202,PartyDungeon,,9920013020126,0,230228,,,,0,0,,,,0,0,,0,0,0,RandomControlGadget,"""gadgetGroupId"" : ""302029"",
""totalCount"" : 1,
""npcSpawnGroupIdList"" : ""3020304,3020305, 3020306"",
""successStringKey"" : ""QUEST_PARAM_130203_73_SUCCESS"",
""failStringKey"" : ""QUEST_PARAM_130203_73_FAIL"",
""disasbleAI"" : ""true""",22195,4560,22195,4560,,,QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""3020160, 3020161"",
""visible"" : ""false""",QuestTaskEnded,,KillNpc,"""npcInfoIdList"" : ""40020097, 40020094""",QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3020299""",,,,,,,,,,,,,,,,,,,0,,0,
,,47,9910013020101,330201,330202,PartyDungeon,,9920013020124,0,230229,,,,0,0,,,,0,0,,0,0,0,Escort,"""npcSpawnInfoId"" : 3020185",22195,4560,22195,4560,,,QuestTaskStarted,,SpawnNpc,"{""weight"" : 1, ""spawnInfo"" : [
{""npcSpawnInfoId"" : 3020186}
]}",QuestTaskStarted,,FinishSpawnNpc,"""npcSpawnGroupIdList"" : ""3020398""",QuestTaskStarted,,KillNpc,"""npcInfoIdList"" : ""40020017, 40020018, 40020019, 40020020""",,,,,,,,,,,,,,,,,,,0,,0,
,,48,9910013020101,330201,330202,PartyDungeon,,9920013020124,0,,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020009"",
""targetName"":""연출용 가짜 테스크 : 보스방 문 열리는 중"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",24461,4562,24461,4562,,,QuestTaskStarted,,SetGadgetAnimation,"""gadgetInfoId"" : 30202301,
""animation"" : InActivate",QuestTaskElapsedTime,"""operator"" : "">"",
""seconds"" : 3",CompleteCurTask,"""questType"" : ""PartyDungeon""",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""3020185, 3020186"",
""visible"" : ""false""",,,,,,,,,,,,,,,,,,,0,,0,
,,49,9910013020101,330201,330202,PartyDungeon,,9920013020124,0,230230,,,,0,0,,,,0,0,,0,0,0,Escort,"""npcSpawnInfoId"" : 3020187",24461,4562,24461,4562,,,QuestTaskStarted,,SpawnNpc,"{""weight"" : 1, ""spawnInfo"" : [
{""npcSpawnInfoId"" : 3020188},
{""npcSpawnInfoId"" : 3020221}
]}",QuestTaskStarted,,KillNpc,"""npcInfoIdList"" : ""40020097, 40020094""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupIdList"" : ""302024"",
""visible"" : ""false""",,,,,,,,,,,,,,,,,,,0,,0,
,,50,9910013020101,330201,330202,PartyDungeon,,9920013020127,0,,,,,0,0,,,,0,0,,0,0,0,CutScene,"""name"" : ""GuardianOfRecord"", ""playtime"" : 46",28645,4560,28645,4560,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""3020187, 3020188"",
""visible"" : ""false""",QuestTaskStarted,,KillNpc,"""npcInfoIdList"" : ""40020096, 40020093""",,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,51,9910013020101,330201,330202,PartyDungeon,,9920013020128,0,230231,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020021"",
""targetName"":""하기오스"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",30457,4562,30457,4562,,,QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3020401""",QuestTaskEnded,,KillNpc,"""npcInfoIdList"" : ""40020096, 40020093""",QuestTaskStarted,,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_12""",,,,,,,,,6,,,,,,,,,,0,,0,
,,52,9910013020101,330201,330202,PartyDungeon,,9920013020129,0,,,,,0,0,,,,0,0,,0,0,0,CutScene,"""name"" : ""UncomportableTruth"", ""playtime"" : 96",31690,4560,31690,4560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,53,9910013020101,330201,330202,PartyDungeon,,9920013020113,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 3020193",31975,4430,31975,4430,,,QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3020402""",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" : ""302027""}",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupIdList"" : ""302026"",
""visible"" : ""false""",,,,,,,,,,,,,,,,,,,0,,0,
,,54,9910013020101,330201,330202,PartyDungeon,,9920013020113,0,,,,Fernel,9930013020104,9940013020110,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",31975,4430,31975,4430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,55,9910013020101,330201,330202,PartyDungeon,,9920013020106,0,,,,ItemMerchant_01_02,9930013020103,9940013020111,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",31975,4430,31975,4430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,56,9910013020101,330201,330202,PartyDungeon,,9920013020113,0,,,,Fernel,9930013020104,9940013020112,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",31975,4430,31975,4430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,57,9910013020101,330201,330202,PartyDungeon,,9920013020130,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 302025,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""이동마법석"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1}]",31740,3550,31740,3550,,,QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" : ""302025""}",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,58,9910013020101,330201,330202,PartyDungeon,,9920013020130,0,,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"" : ""31740, 3550""",31740,3550,31740,3550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
130202,,1,9910013020201,330201,330201,PartyDungeon,,9920013020101,0,,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"" : ""-4275, 6315"",
""radius"" : 500",-4275,6315,-4275,6315,,,QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3021101""",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,2,9910013020201,330201,330201,PartyDungeon,,9920013020101,0,230201,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 3021001",-3770,6785,-3770,6785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,3,9910013020201,330201,330201,PartyDungeon,,9920013020101,0,,,,student_01_02,9930013020101,9940013020101,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-3770,6785,-3770,6785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,4,9910013020201,330201,330201,PartyDungeon,,9920013020102,0,,,,SmeltingMerchant_01,9930013020102,9940013020102,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-3770,6785,-3770,6785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,5,9910013020201,330201,330201,PartyDungeon,,9920013020103,0,,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020099"",
""targetName"":""바리케이트"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-3975,7130,-3975,7130,,,,,,,,,,,,,,,,,,,,,,,81,,1,,,,,,,,0,,0,
,,6,9910013020201,330201,330201,PartyDungeon,,9920013020104,0,230202,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"" : ""395, 7961"",
""radius"" : 1000,
""aggressive"" : true",395,7961,395,7961,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupIdList"" :""302096"",
""visible"" : ""false""",,,,,,,,,,,,,,,,,81,,1,,,,,,,,0,,0,
,,7,9910013020201,330201,330201,PartyDungeon,,9920013020105,0,230203,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020127, 40020128"",
""targetName"":""ID가 분리된 노예감독관과 붉은털 노예궁수 2마리"",
""totalCount"":3,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",395,7961,395,7961,,,QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3021109""",,,,,,,,,,,,,,,,,81,,1,,,,,,,,0,,0,
,,8,9910013020201,330201,330201,PartyDungeon,,9920013020106,0,230204,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 3021801",395,7960,395,7960,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""3021009"",
""visible"" : ""false""",QuestTaskStarted,,SpawnNpc,"{""spawnInfo"" : [
{npcSpawnInfoId : 3021801}
], ""weight"" : 1}",,,,,,,,,,,,,81,,1,,,,,,,,0,,0,
,,9,9910013020201,330201,330201,PartyDungeon,,9920013020106,0,,,,ItemMerchant_01_02,9930013020103,9940013020103,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-1434,9475,-1434,9475,,,,,,,,,,,,,,,,,,,,,,,81,,1,,,,,,,,0,,0,
,,10,9910013020201,330201,330201,PartyDungeon,,9920013020103,0,230206,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020099"",
""targetName"":""바리케이트"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",297,7632,297,7632,,,QuestTaskStarted,,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_08""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupIdList"" :""302028"",
""visible"" : ""false""",QuestTaskStarted,,SpawnNpc,"{""npcSpawnGroupIdList"" : ""3021108""}",,,,,,,,,81,,1,,,,,,,,0,,0,
,,11,9910013020201,330201,330201,PartyDungeon,,9920013020107,0,230207,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"" : ""945, 4420"",
""aggressive"" : true",945,4420,945,4420,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupIdList"" :""302097"",
""visible"" : ""false""",,,,,,,,,,,,,,,,,81,,1,,,,,,,,0,,0,
,,12,9910013020201,330201,330201,PartyDungeon,,9920013020108,0,230208,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 302001,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""대지의 다리 원소 공명대"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1}]",945,4420,945,4420,,,QuestTaskEnded,,SetGadgetAnimation,"""gadgetInfoId"" : 30200101,
""animation"" : InActivate",QuestTaskEnded,,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_18""",,,,,,,,,,,,,81,,1,,,,,,,,0,,0,
,,13,9910013020201,330201,330201,PartyDungeon,,9920013020108,0,230210,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020099"",
""targetName"":""연출용 가짜 테스크 : 공명대 활성화 중"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",945,4420,945,4420,,,QuestTaskElapsedTime,"""operator"" : "">"",
""seconds"" : 4",CompleteCurTask,"""questType"" : ""PartyDungeon""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupIdList"" : ""302001"",
""visible"" : ""false""",QuestTaskEnded,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" : ""302002""}",,,,,,,,,81,,1,,,,,,,,0,,0,
,,14,9910013020201,330201,330201,PartyDungeon,,9920013020109,0,,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"" : ""1900, 6325"",
""aggressive"" : true",1900,6325,1900,6325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,15,9910013020201,330201,330201,PartyDungeon,,9920013020109,0,230209,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020099"",
""targetName"":""연출용 가짜 테스크 : 다리 올라오는 중"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",1900,6325,1900,6325,,,QuestTaskStarted,,SetGadgetAnimation,"""gadgetInfoId"" : 30200401,
""animation"" : InActivate",QuestTaskElapsedTime,"""operator"" : "">"",
""seconds"" : 13",CompleteCurTask,"""questType"" : ""PartyDungeon""",,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,16,9910013020201,330201,330201,PartyDungeon,,9920013020110,0,230232,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"" : ""2979, 5028"",
""radius"" : 600,
""aggressive"" : true",2979,5028,2979,5028,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupIdList"" : ""302003"",
""visible"" : ""false""",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,17,9910013020201,330201,330201,PartyDungeon,,9920013020111,0,230211,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"" : ""3021102, 3021103""",2979,5028,2979,5028,,,,,,,,,,,,,,,,,,,,,,,77,,1,,,,,,,,0,,0,
,,18,9910013020201,330201,330201,PartyDungeon,,9920013020110,0,230212,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"" : ""4828, 3250"",
""radius"" : 1200,
""aggressive"" : true",4828,3250,4828,3250,,,QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3021104""",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""3021047,3021048, 3021049, 3021801, 3021050"",
""visible"" : ""false""",,,,,,,,,,,,,77,,1,,,,,,,,0,,0,
,,19,9910013020201,330201,330201,PartyDungeon,,9920013020112,0,230213,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020129, 40020130"",
""targetName"":""ID가 분리된 켈 마훔들"",
""totalCount"":3,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",4828,3250,4828,3250,,,QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3021105""",QuestTaskStarted,,KillNpc,"""npcInfoIdList"" : ""40020096, 40020089, 40020090, 40020093""",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""3021055,3021051"",
""visible"" : ""false""",,,,,,,,,77,,1,,,,,,,,0,,0,
,,20,9910013020201,330201,330201,PartyDungeon,,9920013020113,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 3021056",4671,3436,4671,3436,,,QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3021106""",QuestTaskStarted,,KillNpc,"""npcInfoIdList"" : ""40020097, 40020094""",,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,21,9910013020201,330201,330201,PartyDungeon,,9920013020113,0,,,,Fernel,9930013020104,9940013020104,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",4671,3436,4671,3436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,22,9910013020201,330201,330201,PartyDungeon,,9920013020106,0,,,,ItemMerchant_01_02,9930013020103,9940013020105,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",4671,3436,4671,3436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,23,9910013020201,330201,330201,PartyDungeon,,9920013020114,0,230214,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 302005,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""창조의 문 서쪽 화로"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1}]",3770,2670,3770,2670,,,QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupIdList"" : ""302005"",
""visible"" : ""false""",QuestTaskEnded,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" : ""302006""}",,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,24,9910013020201,330201,330201,PartyDungeon,,9920013020115,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 302007,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""창조의 문 동쪽 화로"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1}]",5525,4285,5525,4285,,,QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupIdList"" : ""302007"",
""visible"" : ""false""",QuestTaskEnded,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" : ""302008""}",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""3021056, 3021057"",
""visible"" : ""false""",,,,,,,,,,,,,,,,,,,0,,0,
,,25,9910013020201,330201,330201,PartyDungeon,,9920013020116,0,,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020099"",
""targetName"":""연출용 가짜 테스크 : 문 열리는 중"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",4828,3250,4828,3250,,,QuestTaskElapsedTime,"""operator"" : "">"",
""seconds"" : 3",CompleteCurTask,"""questType"" : ""PartyDungeon""",QuestTaskStarted,,SetGadgetAnimation,"""gadgetInfoId"" : 30200901,
""animation"" : InActivate",QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3021107""",,,,,,,,,,,,,,,,,,,0,,0,
,,26,9910013020201,330201,330201,PartyDungeon,,9920013020116,0,,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020099"",
""targetName"":""구현용 가짜 테스크 : 시험의 길 NPC 스폰"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",4828,3250,4828,3250,,,QuestTaskElapsedTime,"""operator"" : "">"",
""seconds"" : 1",CompleteCurTask,"""questType"" : ""PartyDungeon""",QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3021201, 3021198""",QuestTaskStarted,,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_09""",,,,,,,,,,,,,,,,,,,0,,0,
,,27,9910013020201,330201,330201,PartyDungeon,,9920013020117,0,230215,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"" : ""8006, -74"",
""disableAI"" : ""true""",8006,-74,8006,-74,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupIdList"" : ""302010"",
""visible"" : ""false""",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""3021058, 3021059, 3021060, 3021061, 3021062, 3021063, 3021064, 3021065, 3021066, 3021067, 3021068, 3021069, 3021070, 3021071"",
""visible"" : ""false""",,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,28,9910013020201,330201,330201,PartyDungeon,,9920013020118,0,,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020099"",
""targetName"":""구현용 가짜 테스크 : 화룡 석상 NPC를 가젯으로 교체중"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",7955,-1185,7955,-1185,,,QuestTaskElapsedTime,"""operator"" : "">"",
""seconds"" : 1",CompleteCurTask,"""questType"" : ""PartyDungeon""",QuestTaskStarted,,KillNpc,"""npcInfoIdList"" : ""40020105, 40020133, 40020134, 40020138, 40020139, 40020140""",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" : ""302095""}",,,,,,,,,,,,,,,,,,,0,,0,
,,29,9910013020201,330201,330201,PartyDungeon,,9920013020118,0,230217,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020099"",
""targetName"":""연출용 가짜 테스크 : 페르넬과 그레이스가 건너오는 중"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",7955,-1185,7955,-1185,,,QuestTaskElapsedTime,"""operator"" : "">"",
""seconds"" : 5",CompleteCurTask,"""questType"" : ""PartyDungeon""",QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3021202""",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""3021073, 3021074"",
""visible"" : ""false""",,,,,,,,,,,,,,,,,,,0,,0,
,,30,9910013020201,330201,330201,PartyDungeon,,9920013020118,0,230218,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020099"",
""targetName"":""연출용 가짜 테스크 : 웨이브 진행 전 긴장감 고조"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",8840,-990,8840,-990,,,QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3021204""",QuestTaskStarted,,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_07""",QuestTaskElapsedTime,"""operator"" : "">"",
""seconds"" : 12",CompleteCurTask,"""questType"" : ""PartyDungeon""",,,,,,,,,,,,,,,,,,,0,,0,
,,31,9910013020201,330201,330201,PartyDungeon,,9920013020119,0,230220,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"" : ""3021206, 3021207""",8840,-990,8840,-990,,,QuestTaskStarted,,KillNpc,"""npcInfoIdList"" : ""40020096, 40020093""",,,,,,,,,,,,,,,,,77,,,,,,,,,,0,,0,
,,32,9910013020201,330201,330201,PartyDungeon,,9920013020120,0,230221,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"" : ""7905, -1255""",7905,-1255,7905,-1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,33,9910013020201,330201,330201,PartyDungeon,,9920013020106,0,,,,ItemMerchant_01_02,9930013020103,9940013020106,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",7905,-1255,7905,-1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,34,9910013020201,330201,330201,PartyDungeon,,9920013020121,0,230233,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 302016,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""불의 원소 공명대"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1}]",7905,-1255,7905,-1255,,,QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupIdList"" : ""302016, 302018"",
""visible"" : ""false""",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,35,9910013020201,330201,330201,PartyDungeon,,9920013020122,0,,,,,0,0,,,,0,0,,0,0,0,CutScene,"""name"" : ""GoddessOfTest"", ""playtime"" : 36",7905,-1255,7905,-1255,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""3021077, 3021078"",
""visible"" : ""false""",QuestTaskEnded,,KillNpc,"""npcInfoIdList"" : ""40020097, 40020094""",QuestTaskEnded,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" : ""302017""}",,,,,,,,,,,,,,,,,,,0,,0,
,,36,9910013020201,330201,330201,PartyDungeon,,9920013020123,0,230222,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020109"",
""targetName"":""디케"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",9316,-1438,9316,-1438,,,QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3021208, 3021199""",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""3021117, 3021118"",
""visible"" : ""false""",QuestTaskStarted,,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_10""",,,,,,,,,6,,,,,,,,,,0,,0,
,,37,9910013020201,330201,330201,PartyDungeon,,9920013020123,0,230223,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""40020109"",
""targetName"":""연출용 가짜 테스크 : 디케 사망 대기"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",9316,-1438,9316,-1438,,,QuestTaskElapsedTime,"""operator"" : "">"",
""seconds"" : 3",CompleteCurTask,"""questType"" : ""PartyDungeon""",QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3021209""",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""3021119, 3021120"",
""visible"" : ""false""",,,,,,,,,,,,,,,,,,,0,,0,
,,38,9910013020201,330201,330201,PartyDungeon,,9920013020106,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 3021121",8995,-1346,8995,-1346,,,QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""3021210""",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,39,9910013020201,330201,330201,PartyDungeon,,9920013020106,0,,,,ItemMerchant_01_02,9930013020103,9940013020107,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",9230,-1115,9230,-1115,,,QuestTaskEnded,,StartSpawnNpc,"""npcSpawnGroupIdList"" : ""3021398""",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
,,40,9910013020201,330201,330202,PartyDungeon,,9920013020124,0,230224,,,,0,0,,,,0,0,,0,0,0,Escort,"""npcSpawnInfoId"" : 3021123",9230,-1115,9230,-1115,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""3021121, 3021122"",
""visible"" : ""false""",QuestTaskStarted,,SpawnNpc,"{""weight"" : 1, ""spawnInfo"" : [
{""npcSpawnInfoId"" : 3021124}
]}",QuestTaskStarted,,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_13""",,,,,,,,,,,,,,,,,,,0,,0,
