# mod_name_map.tsv – generated by build_item_names.py
# generated: 2026-03-31T16:43:16Z
# columns: mod_id	name	gen_type(1=Prefix,2=Suffix,3=Unique)	tier_word
MapMonsterCritIncrease1	of Destruction	2	
MapMonsterCritIncrease2	of Destruction	2	
MapMonsterCritIncrease3	of Destruction	2	
MapMonsterLifeIncrease1	Tough	1	
MapMonsterLifeIncrease2	Tough	1	
MapMonsterLifeIncrease3	Tough	1	
MapMonsterElementalResistances1	of the Prism	2	
MapMonsterElementalResistances2	of the Prism	2	
MapMonsterElementalResistances3	of the Prism	2	
MapMonsterArmoured1	Enduring	1	
MapMonsterEvasive1	Evasive	1	
MapMonsterEnergyShield1	Buffering	1	
MapMonsterPoisoning1	of Venom	2	
MapMonsterPoisoning2	of Venom	2	
MapMonsterPoisoning3	of Venom	2	
MapMonsterBleeding1	of Puncturing	2	
MapMonsterBleeding2	of Puncturing	2	
MapMonsterBleeding3	of Puncturing	2	
MapMonsterStunAilmentThreshold1	of the Unwavering	2	
MapMonsterStunAilmentThreshold2	of the Unwavering	2	
MapMonsterStunAilmentThreshold3	of the Unwavering	2	
MapMonsterArmourBreak1	of Shattering	2	
MapMonsterArmourBreak2	of Shattering	2	
MapMonsterArmourBreak3	of Shattering	2	
MapMonsterAccuracy1	Precise	1	
MapMonsterAccuracy2	Precise	1	
MapMonsterAccuracy3	Precise	1	
MapMonsterDamageAsChaos1	Profane	1	
MapMonsterDamageAsChaos2	Profane	1	
MapMonsterDamageAsChaos3	Profane	1	
MapMonsterStunBuildup1	of Impact	2	
MapMonsterStunBuildup2	of Impact	2	
MapMonsterStunBuildup3	of Impact	2	
MapMonsterElementAilmentChance1	of Overpowering	2	
MapMonsterElementAilmentChance2	of Overpowering	2	
MapMonsterElementAilmentChance3	of Overpowering	2	
MapMonsterAdditionalProjectiles1	of Splitting	2	
MapMonsterAdditionalProjectiles2	of Splitting	2	
MapMonsterAdditionalProjectiles3	of Splitting	2	
MapMonsterIncreasedAreaOfEffect1	of Giants	2	
MapPlayerEnfeeble1	Enfeebling	1	
MapPlayerTemporalChains1	Slowing	1	
MapPlayerElementalWeakness1	Eroding	1	
MapSpreadBurningGround1	Flaming	1	
MapSpreadBurningGround2	Flaming	1	
MapSpreadBurningGround3	Flaming	1	
MapSpreadChilledGround1	Sleet	1	
MapSpreadChilledGround2	Sleet	1	
MapSpreadChilledGround3	Sleet	1	
MapSpreadShockedGround1	Shocking	1	
MapSpreadShockedGround2	Shocking	1	
MapSpreadShockedGround3	Shocking	1	
MapMonstersElementalPenetration1	of Penetration	2	
MapMonstersElementalPenetration2	of Penetration	2	
MapMonstersElementalPenetration3	of Penetration	2	
MapPlayerMaximumResists1	of Exposure	2	
MapPlayerMaximumResists2	of Exposure	2	
MapPlayerMaximumResists3	of Exposure	2	
MapPlayerFlaskChargeGain1	of Drought	2	
MapPlayerFlaskChargeGain2	of Drought	2	
MapPlayerFlaskChargeGain3	of Drought	2	
MapPlayerRecoveryRate1	of Smothering	2	
MapPlayerRecoveryRate2	of Smothering	2	
MapPlayerRecoveryRate3	of Smothering	2	
MapPlayerCooldownRecovery1	of Fatigue	2	
MapPlayerCooldownRecovery2	of Fatigue	2	
MapPlayerCooldownRecovery3	of Fatigue	2	
MapMonstersBaseSelfCriticalMultiplier1	of Obstruction	2	
MapMonstersBaseSelfCriticalMultiplier2	of Obstruction	2	
MapMonstersBaseSelfCriticalMultiplier3	of Obstruction	2	
MapMonstersCurseEffectOnSelf1	Hexwarded	1	
MapMonstersCurseEffectOnSelf2	Hexwarded	1	
MapMonstersCurseEffectOnSelf3	Hexwarded	1	
MapMonstersStealCharges1	Enervating	1	
MapMonstersStealCharges2	Enervating	1	
MapMonstersStealCharges3	Enervating	1	
MapAbyssalOverrun	Abyssal	1	
MapAbyssalAdditionalPits	Abyssal	1	
MapAbyssalIncreasedAbyssMonsters	Abyssal	1	
MapAbyssalAbyssMonsterExperience	Abyssal	1	
MapAbyssCracksAlwaysLeadToDepths	Abyssal	1	
MapAbyssAlwaysContainsBoss	Abyssal	1	
MapAbyssCracksAllMagicMonsterChance	Abyssal	1	
MapAbyssDifficultyRewardIncreasePerPit	Abyssal	1	
MapAbyssContainsHarvester	Abyssal	1	
MapAbyssModManaSiphonGround	of Siphoning	2	
MapAbyssRareMonstersAbyssalModifier	Abyssal	1	
MapAbyssRareMonstersSoulEater	of Consumption	2	
MapAbyssPackUnionofSouls	of Union	2	
MapAbyssRaresBossUnionofSouls	of Union	2	
MapAbyssGuaranteeRewards	Abyssal	1	
MapAbyssVines	of Grasping	2	
MapAbyssActionSpeed	of Deceleration	2	
MapAbyssDamageRotation	of Cycling	2	
MapAbyssMarkedForDeath	of Retribution	2	
TowerAddIrradiatedToMapsImplicit		3	
TowerAddBreachToMapsImplicit		3	
TowerAddExpeditionToMapsImplicit		3	
TowerAddDeliriumToMapsImplicit		3	
TowerAddRitualToMapsImplicit		3	
TowerAddMapBossesToMapsImplicit		3	
TowerAddAbyssToMapsImplicit		3	
TowerAddIrradiatedToMapsImplicitUnique		3	
TowerAddBreachToMapsImplicitUnique		3	
TowerAddExpeditionToMapsImplicitUnique		3	
TowerAddDeliriumToMapsImplicitUnique		3	
TowerAddRitualToMapsImplicitUnique		3	
TowerAddMapBossesToMapsImplicitUnique		3	
TowerAddAbyssToMapsImplicitUnique		3	
TowerDroppedItemQuantityIncrease1	Plundering	3	
TowerMonsterEffectiveness1	Challenger's	1	
TowerDroppedItemRarityIncrease1	Collector's	1	
TowerPackSizeIncrease1	Breeding	1	
TowerMagicPackIncrease1	Teeming	1	
TowerRarePackIncrease1	Brimming	1	
TowerDroppedGoldIncrease1	Bountiful	1	
TowerExperienceGainIncrease1	Elevated	1	
TowerRareChestCount1	Treasurer's	1	
TowerMapDroppedMapsIncrease	of the Cartographer	2	
TowerRareAdditionalModChance	of the Nemesis	2	
TowerAdditionalShrineChance	of Shrines	2	
TowerAdditionalShrine1	of the Devoted	2	
TowerAdditionalStrongboxChance	of Strongboxes	2	
TowerAdditionalStrongbox1	of the Antiquarian	2	
TowerAdditionalEssenceChance	of the Essence	2	
TowerAdditionalEssence1	Crystallised	1	
TowerAdditionalSpiritChance	of Spirits	2	
TowerAdditionalAzmeriWisp1	Azmeri's	1	
TowerAdditionalExileChance	of the Exile	2	
TowerAdditionalExile1	Exiled	1	
TowerAdditionalStoneCircle	Summoner's	1	
TowerStoneCircleChance	of the Summoning	2	
TowerMapAdditionalModifier	of Undertaking	2	
TowerMapAdditionalUniqueMonsterModifier	of Contest	2	
TowerBreachMagicMonsterIncrease	of the Horde	2	
TowerBreachRareMonsterIncrease	of the Commander	2	
TowerBreachDensityIncrease	of the Invasion	2	
TowerBreachSpeedIncrease	of the Flash	2	
TowerBreachChestAdditional	of the Hand	2	
TowerBreachMonsterSplinterIncrease	of the Domain	2	
TowerBreach3AdditionalChance	of Rupturing	2	
TowerBreachAdditionalChance	of Fissuring	2	
TowerExpeditionArtifactIncrease	of Verisium	2	
TowerExpeditionExplosionPlacement	of the Detonator	2	
TowerExpeditionRelicIncrease	of the Writings	2	
TowerExpeditionExplosionRadius	of the Demolition	2	
TowerExpeditionLogbookIncrease	of Knowledge	2	
TowerExpeditionRareMonsters	of Ancient Fiends	2	
TowerExpeditionRelicModEffect	of Relics	2	
TowerExpeditionRunicMonsters	of Runes	2	
TowerDeliriumMonsterSplinterIncrease	of the Simulacrum	2	
TowerDeliriumRewardProgressIncrease	of the Pursuit	3	
TowerDeliriumFogDissipationDelay	of Eternity	3	
TowerDeliriumFogDissipationDelayNew	of Eternity	2	
TowerDeliriumFogPersistence	of the Unending	2	
TowerDeliriumDifficultyIncrease	of Madness	2	
TowerDeliriumPackSizeIncrease	of Persecution	2	
TowerDeliriumDoodadsIncrease	of Mirrors	2	
TowerDeliriumRareMonsterPause	of Freeze Time	2	
TowerDeliriumBossChance	of Phobia	2	
TowerDeliriumAdditionalRewardType	of Envy	3	
TowerRitualTributeIncrease	of Sacrifice	2	
TowerRitualRerollCostIncrease	of the Dogma	2	
TowerRitualDeferCostIncrease	of Devotion	2	
TowerRitualDeferSpeed	of the Appeal	2	
TowerRitualAdditionalReroll	of Prayers	2	
TowerRitualChanceForNoCost	of the Occult	2	
TowerRitualRareMonsters	of the Foundling	2	
TowerRitualMagicMonsters	of the Cult	2	
TowerRitualOmenChance	of Omens	2	
TowerMapBossAdditionalStrongbox	of Compartments	2	
TowerMapBossAdditionalShrine	of Worship	2	
TowerMapBossAdditionalEssence	of Crystals	2	
TowerMapBossAdditionalSpirit	of Wisps	2	
TowerMapBossWaystoneChance	of Pathways	2	
TowerMapBossExperience	of Conquering	2	
TowerMapBossRarity	of Treasure	2	
TowerMapBossQuantity	of Hoards	2	
UniqueBreachMinimumRadius		3	
UniqueExpeditionExplosionRemovesLife		3	
UniqueExpeditionTwinnedElites		3	
UniqueRitualUnlimitedRerolls		3	
UniqueRitualTributeCostIncrease		3	
UniqueDeliriumEndlessFog		3	
UniqueTowerBreachDensityIncrease		3	
UniqueDeliriumDifficultyIncrease		3	
UniqueMapBossPossession		3	
UniqueMapBossAdditionalModifier		3	
UniqueMapsAccessedWithoutConnection		3	
UniqueMapsAddIrridiationWhenCompleting		3	
EndgameCorruptionBasic		3	
EndgameCorruptionMergingRadius		3	
EndgameCorruptionPortalChance		3	
EndgameCorruptionDeadly		3	
EndgameCorruptionVital		3	
EndgameCorruptionExperienceQuantity		3	
EndgameCorruptionRarityExperience		3	
EndgameCorruptionRarityQuantity		3	
EndgameCorruptionShrineEnhanced		3	
EndgameCorruptionStrongboxEnhanced		3	
EndgameCorruptionEssenceEnhanced		3	
EndgameCorruptionObelisks		3	
EndgameCorruptionRarityTankinessPerPortalMerge		3	
EndgameCorruptionMonstersAlwaysElite		3	
EndgameCorruptionMapLevel		3	
MonsterMapBossT1		3	
MonsterMapBossT2		3	
MonsterMapBossT3		3	
MonsterMapBossExtraForms		3	
MonsterMapBossPinnacle		3	
UniqueMapUntaintedExperience		3	
UniqueMapUntaintedNoItems		3	
UniqueMapKalandraDuplicateRares		3	
UniqueMapKalandraIncreasedRares		3	
StrongboxChestIncreasedRarityImplicit1		3	
StrongboxChestIncreasedRarityImplicit2		3	
StrongboxChestIncreasedRarityImplicitResearchers		3	
StrongboxChestIncreasedQuantityImplicit		3	
StrongboxRareItemDropProtectionImplicit		3	
StrongboxChestItemQuantity1	of Bounty	2	
StrongboxChestItemRarity1	of Treasures	2	
StrongboxChestDropUnique1	of Singularity	2	
StrongboxChestItemLevel1	of Ascendance	2	
StrongboxChestDropsIdentified1	of Wisdom	2	
StrongboxChestItemQuality1	of Quality	2	
StrongboxChestItemSockets1	of Complexity	2	
StrongboxChestAdditionalRunes1	of Runic Power	2	
StrongboxChestAdditionalSanctumKey1	of the Barya	2	
StrongboxChestAdditionalUltimatumKey1	of the Trials	2	
StrongboxChestAdditionalSpecialTowerAugment1	of Inscription	2	
InstilledMapDelirium1		33	
InstilledMapDelirium2		33	
InstilledMapDelirium3		33	
InstilledMapDelirium4		33	
InstilledMapDelirium5		33	
InstilledMapDelirium6		33	
InstilledMapDelirium7		33	
InstilledMapDelirium8		33	
InstilledMapDelirium9		33	
InstilledMapDelirium10		33	
ExpeditionUnaffectedByRemnants		3	
ExpeditionRelicDownsideAvoidDamage		1	
ExpeditionRelicDownsideHitsCannotBeEvaded		1	
ExpeditionRelicDownsideAlwaysCrit		1	
ExpeditionRelicDownsideCannotBeCrit		1	
ExpeditionRelicDownsideCannotBeLeechedFrom		1	
ExpeditionRelicDownsideImmunePhysicalDamage		1	
ExpeditionRelicDownsideImmuneColdDamage		1	
ExpeditionRelicDownsideImmuneLightningDamage		1	
ExpeditionRelicDownsideImmuneFireDamage		1	
ExpeditionRelicDownsideImmuneChaosDamage		1	
ExpeditionRelicModifierStatusAilmentThreshold		1	
ExpeditionRelicDownsideElitesRandomCurseOnHit		1	
ExpeditionRelicDownsideImmuneToCurses		1	
ExpeditionRelicDownsideArmourBreak		1	
ExpeditionRelicDownsideGrantNoFlaskCharges		1	
ExpeditionRelicDownsideRegenerateLifeEveryFourSeconds		1	
ExpeditionRelicDownsideDamageAttackCastMovementSpeedLowLife		1	
ExpeditionRelicDownsideCriticalAgainstFullLife		1	
ExpeditionRelicDownsideResistancesAndMaxResistances		1	
ExpeditionRelicDownsideBleedOnHitBleedDuration		1	
ExpeditionRelicDownsideAllDamagePoisonsPoisonDuration		1	
ExpeditionRelicDownsideFirePenetration		1	
ExpeditionRelicDownsideColdPenetration		1	
ExpeditionRelicDownsideLightningPenetration		1	
ExpeditionRelicDownsideChaosPenetration		1	
ExpeditionRelicDownsideDamageAsFire		1	
ExpeditionRelicDownsideDamageAsCold		1	
ExpeditionRelicDownsideDamageAsLightning		1	
ExpeditionRelicDownsideDamageAsChaos		1	
ExpeditionRelicDownsideElementalAilmentChance		1	
ExpeditionRelicDownsideIncreasedSpeed		1	
ExpeditionRelicDownsideIncreasedDamage		1	
ExpeditionRelicDownsideIncreasedLife		1	
ExpeditionRelicUpsideElitesDuplicated		2	
ExpeditionRelicUpsidePackSize		2	
ExpeditionRelicUpsideItemQuantityMonster		2	
ExpeditionRelicUpsideItemQuantityChest		2	
ExpeditionRelicUpsideItemRarityMonster		2	
ExpeditionRelicUpsideItemRarityChest		2	
ExpeditionRelicUpsideExperience		2	
ExpeditionRelicUpsideMagicMonsterChance		2	
ExpeditionRelicUpsideRareMonsterChance		2	
ExpeditionRelicUpsideIncreasedArtifactsMonster		2	
ExpeditionRelicUpsideIncreasedArtifactsChest		2	
ExpeditionRelicUpsideMissingLife		2	
ExpeditionRelicUpsideExpeditionLogbookQuantityMonster		2	
ExpeditionRelicUpsideItemRarityMonsterEzomyte		2	
ExpeditionRelicUpsideExperienceKarui		2	
ExpeditionRelicUpsideMagicRareMonsterChanceGoblin		2	
ExpeditionRelicUpsideCorruptedDropChanceVaal		2	
ExpeditionRelicUpsidePreventWeaponDrops		2	
ExpeditionRelicUpsidePreventArmourDrops		2	
ExpeditionRelicUpsidePreventJewelleryDrops		2	
EndgameBossFreezeBuildup		3	
EndgameBossShockChance		3	
EndgameBossIgniteShockBonus		3	
ChestContainsUltimatumMonsters		3	
DONTCROSSTHISLINE		3	
BaseSpiritTestUniqueAmulet1		3	
AllAttributesImplicitWreath1		3	
AllAttributesTestUniqueAmulet1		3	
AllAttributesImplicitDemigodRing1		3	
AllAttributesImplicitDemigodOneHandSword1		3	
IncreasedLifeImplicitGlovesDemigods1		3	Dire
MovementVeolcityUniqueBootsDemigods1		3	
ItemFoundRarityIncreaseImplicitDemigodsBelt1		3	
IncreasedCastSpeedUniqueGlovesDemigods1		3	
LifeRegenerationUniqueWreath1		3	
ChaosResistDemigodsTorchImplicit		3	
AllResistancesImplictBootsDemigods1		3	
AllResistancesImplictHelmetDemigods1		3	
AllResistancesDemigodsImplicit		3	
ChestItemQuantityIncrease		3	
MonsterFire1	of Flames	3	
MonsterCold1	of Frost	3	
MonsterLightning1_	of Voltage	3	
MonsterFastRun1	Swift	3	
MonsterIncreasedLife1	Massive	3	
MonsterIncreasedLifeUniqueTwin1		3	
MonsterIncreasedLifeImplicit1		3	
MonsterDamageReduction1	Plated	3	
MonsterPhysicalDamage1	Savage	3	
MonsterLifeLeech1	of the Lamprey	3	
MonsterFastAttack1	of Fervor	3	
MonsterFastCasting1__	of Expertise	3	
MonsterSpellDamage1_	Adept	3	
MonsterSummonedSkullFastAttack1		3	
Descent2KoleSlowerAttack1		3	
MonsterSlowerAttackLegends1		3	
MonsterSlowerAttackSpeed		3	
MonsterLifeRegen1	Sanguine	3	
ExileLifeRegen1		3	
ExileLifeRegen2		3	
HeistNPCLifeRegen		3	
ExpeditionNPCLifeRegen_		3	
MonsterEnergyShield1	Shimmering	3	
MonsterAccurate1	Precise	3	
MonsterEvading1	Evasive	3	
MonsterItems1	of Wealth	3	
MonsterItemQuantityImplicit		3	
MonsterMultipleProjectiles1	Splitting	3	
MonsterCriticals1	Deadly	3	
MonsterResists1	of Elemental Resistance	3	
MonsterResistsChaos1	of Exile	3	
MonsterCannotBeStunned1	Steadfast	3	
MonsterImplicitCannotBeStunned1		3	
MonsterAuraPhysicalThorns1	Physical Reflection Aura	3	
MonsterAuraElementalThorns1	Elemental Reflection Aura	3	
MonsterAuraMediumDamage1	Medium Physical Damage Aura	3	
MonsterAuraLargeDamage1	Large Physical Damage Aura	3	
MonsterAuraLargeDamageUniqueMap		3	
MonsterAuraSpeed1	Speed Aura	3	
StrIntMissionAuraSpeed1		3	
MonsterAuraSpeedUniqueMap1		3	
MonsterAuraLifeRegen1	Life Regen Aura	3	
MonsterAuraResists1	Resists Aura	3	
MonsterAuraEnergyShield1	Energy Shield Aura	3	
StrIntMissionAuraEnergyShield1		3	
MonsterAuraAccuracyAndCrits1	Accuracy and Crits Aura	3	
MonsterImplicitAuraAccuracyAndCrits	Accuracy and Crits Aura	3	
MonsterImplicitAuraAccuracyAndCritsSextant	Accuracy and Crits Aura	3	
MonsterTotemAuraEnemyLifeDegen1		3	
MonsterAuraEnemyLifeDegen1		3	
MonsterAuraEnemyLifeDegen2_		3	
MonsterAuraEssenceEnemyLifeDegen1		11	
MonsterAuraEnemyLifeDegenDexMission		3	
MonsterAuraEnemyLifeDegenCold		3	
MonsterAuraEnemyLifeDegenFire		3	
MonsterAuraEnemyLifeDegenLightning		3	
MonsterAuraElementalDamage1		3	
MonsterThornsPhysical1	Physical Thorns	4	
MonsterThornsElemental1	Elemental Thorns	4	
MonsterThornsPhysical1Large	Physical Thorns	4	
MonsterThornsElemental1Large	Elemental Thorns	4	
StrIntMissionAuraElementalDamage1		3	
MonsterPoEMFlaskCharge		3	
MonsterMagic1		3	
MonsterMagic2		3	
MonsterMagic3		3	
MonsterMagic4		3	
MonsterMagic5		3	
MonsterMagic6		3	
MonsterMagic7		3	
MonsterMagic8		3	
MonsterMagic9		3	
MonsterMagic10		3	
MonsterMagic11		3	
MonsterMagic12		3	
MonsterMagic13		3	
MonsterMagic14		3	
MonsterRare1		3	
MonsterRare2		3	
MonsterRare3		3	
MonsterRare4		3	
MonsterRare5		3	
MonsterRare6		3	
MonsterRare7		3	
MonsterRare8		3	
MonsterRare9		3	
MonsterRare10		3	
MonsterRare11		3	
MonsterRare12		3	
MonsterRare13		3	
MonsterRare14		3	
MonsterRare15		3	
MonsterRare16		3	
MonsterUnique1		3	
MonsterUnique2		3	
MonsterUnique3		3	
MonsterUnique4		3	
MonsterUnique5		3	
MonsterUnique6		3	
MonsterUnique7		3	
MonsterUnique8		3	
MonsterUnique9		3	
MonsterUnique10		3	
MonsterUnique11		3	
MonsterUnique12		3	
MonsterUnique13		3	
MonsterUnique14		3	
MonsterUniqueT2Boss		3	
MonsterUniqueT3Boss		3	
MonsterUniqueMiller		3	
MonsterUniqueMillerGamble		3	
MonsterUniqueAct1LifeNegative20		3	
MonsterUniqueAct1NoRareDropProtection		3	
MonsterUniqueAct1LessChill		3	
MonsterUniqueExileDrops		3	
MonsterUniqueAct1BonusDropPenalty		3	
MonsterUniqueAct1BonusDropPenalty2		3	
MonsterQuestBossAct1_		3	
MonsterQuestBossAct2		3	
MonsterQuestBossAct3		3	
MonsterQuestBossAct4__		3	
MonsterQuestBossAct5		3	
MonsterQuestBossAct6		3	
MonsterQuestBossAct7		3	
MonsterQuestBossAct8		3	
MonsterQuestBossAct9____		3	
MonsterQuestBossAct10____		3	
MonsterActBossAct1		3	
MonsterActBossAct2		3	
MonsterActBossAct3		3	
MonsterActBossAct4		3	
MonsterActBossAct5		3	
MonsterActBossAct6		3	
MonsterActBossAct7		3	
MonsterActBossAct8		3	
MonsterActBossAct9		3	
MonsterActBossAct10		3	
MonsterActBossAct9BonusRarity		3	
MonsterActBossAct10BonusRarity_		3	
MonsterMinotaurBoss		3	
MonsterBlightMapBoss		3	
MonsterBossDescent		3	
MonsterMakeCloneUniqueLife		3	
MonsterMapBossLegends		3	
MonsterMapBossUniqueMap15		3	
BossHealOnPlayerDeath		3	
BossHealOnPlayerDeathMinor		3	
MonsterDescent2Boss		3	
MonsterDescent2FinalBoss		3	
MonsterMercilessDrops1		3	
MonsterMercilessDrops2		3	
MonsterMercilessDrops3		3	
MonsterMercilessDrops4		3	
MonsterSideAreaBoss		3	
MonsterRampageLeaguestoneBoss		3	
MonsterInvasionBoss		3	
MonsterInvasionBossMap		3	
MonsterNightwaneMapBoss_		3	
MonsterInvasionMercilessDrops1		3	
MonsterInvasionMercilessDrops2		3	
MonsterAtziriMapBoss		3	
MonsterWestBoss		3	
MonsterHallowedGroundBoss		3	
MonsterWbGrunt		3	
MonsterWbLeader		3	
SummonedWolfLifeLeech		3	
MonsterWolfKingMapBoss		3	
MonsterBestiaryDropModifiers		3	
MonsterBestiaryLargeDropModifiers		3	
MonsterSpeedAndDamageFixupComplete		3	
MonsterSpeedAndDamageFixupLarge		3	
MonsterSpeedAndDamageFixupSmall		3	
MonsterUniqueNormalHillockDamageDecrease		3	
MonsterUniqueNormalHillockLifeDecrease		3	
MonsterSextantLifeQualityQuantity		3	
MonsterImplicitAccurate1		3	
MonsterTotemAuraSpeed1___		3	
MonsterImplicitAuraSpeed1		3	
MonsterImplicitAuraSpeedSextant_		3	
MonsterTotemAuraLifeRegen1		3	
MonsterImplicitAuraLifeRegen1		3	
MonsterImplicitAuraLifeRegenBossStrIntMission		3	
MonsterImplicitAuraLifeRegenSextant		3	
MonsterTotemAuraDamage1_		3	
MonsterImplicitAuraLargeDamage1		3	
MonsterImplicitCriticals1		3	
MonsterTotemAuraResists1		3	
MonsterImplicitAuraResists1		3	
MonsterImplicitAuraResistsSextant		3	
MonsterImplicitAuraMediumDamage1		3	
MonsterImplicitFire1		3	
MonsterImplicitCold1		3	
MonsterImplicitLightning1		3	
MonsterImplicitColdHailrake1		3	
MonsterImplicitDamageReduction1		3	
MonsterImplicitIncreasedLife1		3	
MonsterImplicitFastAttack1		3	
MonsterImplicitFastAttackGoatmanBoss		3	
MonsterImplicitFastAttack2		3	
MonsterImplicitFastAttack3		3	
MonsterImplicitFastAttack4		3	
MonsterImplicitFastAttack5		3	
MonsterImplicitFastAttack6		3	
MonsterImplicitSlowAttack1		3	
MonsterImplicitFastCast1		3	
MonsterImplicitFastCast2		3	
MonsterImplicitSlowCast1		3	
MonsterImplicitFastRun1		3	
MonsterImplicitFastRun2		3	
MonsterImplicitFastRun3		3	
MonsterImplicitFastRun4		3	
MonsterImplicitFastRun5		3	
MonsterImplicitFastRunVinktars		3	
MonsterImplicitSlowRun1		3	
MonsterImplicitVariableRun1_		3	
MonsterImplicitVariableRun2_		3	
TormentedSpiritImplicitSlowRun		3	
MonsterInvisibleIonCannonVariableSpeed		3	
MonsterImplicitLifeRegen1		3	
MonsterImplicitAuraEnergyShield1		3	
MonsterImplicitAuraEnergyShieldPerandus1_		3	
MonsterImplicitAuraEnergyShieldBubble1		3	
MonsterImplicitEvading1		3	
MonsterImplicitSpellDamage		3	
MonsterFlaskRecoveryIncreaseKaomSummon		3	
MonsterReducedFlaskCharges		3	
MonsterReducedFlaskCharges50Percent		3	
ElderGuardianLightningMinionFlaskCharges		3	
ElderGuardianFireMinionFlaskCharges		3	
ElderGuardianHolyMinionFlaskCharges		3	
ElderGuardianChaosMinionFlaskCharges		3	
GenericMinionIncreasedFlaskCharges		3	
MonsterIgnoresDelveDarkness		3	
MonsterNoFlaskCharges		3	
MonsterCurseOnHitVulnerability		3	
MonsterCurseOnHitChanceVulnerability		3	
MonsterCurseOnHitProjectileWeakness		3	
MonsterGetsStunnedLonger100____		3	
MonsterGetsStunnedLonger20to50		3	
MonsterGetsStunnedLonger30to70__		3	
MonsterSpellActionDistanceVariation10___		3	
MonsterSpellActionDistanceVariation20		3	
MonsterAlwaysHits		3	
ActorSizeUniqueBeltDemigods1		3	
ActorSizeUniqueRingDemigods1		3	
ActorSizeUnique__3		3	
HillShardActorScale		3	
DelveMossMonsterActorScale		3	
HuhuGrubRandomActorScale		3	
MonsterElementalSkeletonFire		3	
MonsterSummonedElementalFire		3	
RagingSpiritConvertPhysToFire		3	
MonsterElementalSkeletonCold		3	
MonsterSummonedElementalCold		3	
MonsterElementalCrabCold		3	
MonsterElementalSkeletonLightning		3	
MonsterSnakeChaos		3	
MonsterGoatmanShamanCastSpeed		3	
DexMissionSnakeCastSpeedFinal		3	
AbyssChasmCastSpeedFinal		3	
MonsterCastSpeedLegends1		3	
MonsterEnergyShieldRegenRate-80		3	
MonsterEnergyShieldRegenRate-65		3	
CannotCrit		3	
MonsterCannotCrit_		3	
CannotBeStunned		3	
CannotBeStunnedUnique__1_		3	
AdditionalCurseOnEnemies_		3	
AdditionalCurseOnEnemiesUnique__1		3	
AdditionalCurseOnEnemiesUnique__2		3	
AdditionalCurseOnEnemiesUnique__3		3	
AdditionalCurseOnEnemiesMapBossGeofri_		3	
TwoAdditionalCursesOnEnemies		3	
ConvertPhysicalToFireUniqueQuiver1_		3	
ConvertPhysicalToFireUniqueShieldStr3		3	
ConvertPhysicalToFireUniqueOneHandSword4		3	
ConvertPhysicalToFireUnique__1		3	
ConvertPhysicalToFireUnique__2_		3	
ConvertPhysicalToFireUnique__3__		3	
BeltReducedFlaskChargesGainedUnique__1		3	
BeltIncreasedFlaskChargesGainedUnique__1_		3	
BeltIncreasedFlaskChargedUsedUnique__1		3	
BeltIncreasedFlaskChargedUsedUnique__2		3	
BeltIncreasedFlaskDurationUnique__2		3	
